main_category|sub_category|course_name|course_desc|instructor_name|instructor_job|base_price|final_price|rating|rating_count
language|Language Learning|Mudah Kuasai Dasar Bahasa Prancis untuk Pemula|"<div><u><strong>Detail Kelas</strong></u><br>
Kelas ini menjadi pilihan yang tepat untukmu yang tertarik untuk menambah pengetahuan bahasa asing, atau berencana melanjutkan studi di Prancis. Di kelas ini kamu akan belajar dasar bahasa Prancis, mulai dari alfabet, angka, cara berkenalan, memahami aturan kata benda dan kata sifat, juga mengenal kosakata sehari-hari. Di kelas ini kamu juga akan diberikan pengetahuan tentang budaya Prancis. Kelas ini bisa kamu selesaikan selama dua minggu jika kamu menyediakan waktu 30 menit/hari.<br>
<br>
<u><strong>Target Peserta</strong></u><br>
Kelas ini cocok untuk pencari beasiswa studi ke Prancis, pekerja yang mengadakan perjalan bisnis ke Prancis, penerjemah, ataupun guru bahasa asing.<br>
<br>
<u><strong>Tujuan Umum</strong></u><br>
Kamu akan mampu mengekspresikan bahasa Prancis melalui tulisan dan berkomunikasi dalam kehidupan sehari-hari.&nbsp;</div>"|Ismirani Mardalena|French Lecturer at University of Indonesia|750000|187000|4.9|150
language|Language Learning|Bahasa Spanyol Praktis untuk Pemula|"<div><u><strong>Detail Kelas &nbsp;</strong></u></div>
<div>Bahasa Spanyol merupakan bahasa penutur kedua terbesar di dunia, dan menjadi bahasa resmi di 21 negara. Bahkan, ia juga merupakan salah satu bahasa resmi PBB. Kamu tertarik untuk mempelajarinya? &nbsp;&nbsp;Di kelas ini kamu akan mendapatkan pengetahuan dasar bahasa Spanyol, mulai dari alfabet, numerik, salam dan pengenalan diri, kosakata umum dalam percakapan sehari-hari, hingga unsur budaya dari bahasa Spanyol itu sendiri.&nbsp;</div>
<div><br></div>
<div><u><strong>Target Peserta</strong></u>&nbsp;</div>
<div>Kelas ini cocok untuk &nbsp;kamu yang akan melanjutkan studi di Spanyol ataupun hanya untuk menambah pengetahuan bahasa asing.<br>
</div>
<div><u><strong>Tujuan Umum&nbsp;</strong></u></div>
<div>Kamu akan mampu dapat berkomunikasi sehari-hari dengan menggunakan gramatika bahasa Spanyol dengan benar.&nbsp;</div>"|Riky Ramadani|Spanish Language Instructor|925000|300000|4.9|231
office-productivity|Office Productivity|Menggunakan Microsoft Word dalam Berkorespondensi untuk Sekretaris (Admin) (Webinar)|"<div><u><strong>Deskripsi Kelas:&nbsp;</strong></u></div>
<div>Menjadi sekretaris atau admin tidak semudah yang dibayangkan karena dibutuhkan pengetahuan serta keterampilan untuk dapat cakap mengerjakan tugas-tugas yang dipercayakan. Untuk dapat menyelesaikan pekerjaannya, seorang sekretaris (admin) juga dituntut untuk terampil menggunakan perangkat yang akan memudahkannya.. Salah satunya adalah penggunaan Microsoft Word dalam berkorespondensi.</div>
<div><br></div>
<div>Korespondensi adalah hal yang sangat identik dan melekat dalam tugas seorang sekretaris, yaitu aktivitas komunikasi kepada perusahaan (pihak) lainnya yang dilakukan melalui kegiatan surat-menyurat. Untuk melakukan korespondensi, email dan surat bisnis menjadi pilihan yang terbaik karena dinilai kredibel dan formal sehingga mampu meningkat profesionalitas dan citra perusahaan. Email dan surat bisnis tersebut dibuat dengan menggunakan perangkat Microsoft Word. Oleh karena itu, penting untuk menguasainya agar dapat memanfaatkan secara optimal.</div>
<div><br></div>
<div>Kelas ini sangat tepat untuk sekretaris (admin) untuk belajar lebih dalam mengenai korespondensi mulai dari pengenalannya berupa bagian-bagian dan cara menulis email bisnis, jenis dan tata cara menulis surat bisnis, cara menulis laporan, proposal usaha, dan presentasi bisnis. Kemudian, pembelajaran dilanjutkan dengan pengenalan tools dalam Microsoft Word, cara memformat data, memasukkan tabel, gambar, dan simbol, daftar isi, catatan kaki, indeks pada dokumen, hingga membuat mail merge. Untuk menambah pemahaman mengenai kelas ini, peserta juga akan belajar tentang cara menggunakan Microsoft PowerPoint untuk memaksimalkan tools dasarnya untuk membuat PPT yang menarik, interaktif, dan profesional.</div>
<div><br></div>
<div><u><strong>Tujuan Umum: </strong></u><br>
Peserta mampu membuat surat bisnis menggunakan Microsoft Word dengan minimum score 61 pada saat mengerjakan tugas praktik mandiri</div>
<div><br></div>
<div><u><strong>Tujuan Khusus: </strong></u><br>
1. Peserta mampu menjelaskan cara berkorespondensi dalam bentuk surat, laporan, presentasi, dan proposal bisnis</div>
<div>2. Peserta mampu menerapkan bagaimana cara membuat table of content dalam dokumen</div>
<div>3. Peserta mampu menerapkan bagaimana cara membuat footnotes pada dokumen dan mengeditnya.</div>
<div>4. Peserta mampu mengaplikasikan cara membuat index pada dokumen</div>
<div>5. Peserta mampu menerapkan cara membuat mail merge pada Microsoft Word</div>
<div>6. Peserta mampu membuat transisi dan animasi pada Microsoft Powerpoint</div>
<div>7. Peserta mampu menerapkan cara menyisipkan gambar, video, grafik tabel pada Microsoft Powerpoint</div>
<div>8. Peserta mampu menunjukkan sikap cermat dalam memeriksa atau mengedit dokumen</div>
<div><br></div>
<div><u><strong>Kelompok Sasaran &amp; Prasyarat</strong></u></div>
<div>1. Minimal pendidikan SMA/SMK/sederajat</div>
<div>2. Karyawan level staff yang perlu meningkatkan keterampilan dalam berkorespondensi dan penggunaan Microsoft Word &amp; Powerpoint</div>
<div>3. Fresh graduate yang ingin mempelajari tentang korespondensi dan penggunaan Microsoft Word &amp; Powerpoint</div>
<div>4. Masyarakat umum yang ingin mempelajari tentang korespondensi dan penggunaan Microsoft Word &amp; Powerpoint</div>
<div>5. Mampu mengoperasikan gawai (PC/laptop atau smartphone) dengan jaringan internet yang stabil untuk mengakses materi online</div>
<div>6. Memiliki kemampuan dasar untuk mengoperasikan gawai (PC/laptop)</div>
<div><br></div>
<div><u><strong>Aspek Kompetensi</strong></u></div>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_ke0ha8_1568.jpg""/></figure>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_ft7kyb_126.jpg""/></figure>
<div><u><strong>Metode Ajar:&nbsp;</strong></u></div>
<div>- Webinar</div>
<div>- Praktik Mandiri</div>
<div>- Ceramah</div>
<div>- Peragaan</div>
<div><br></div>
<div><u><strong>Jadwal Sesi Tanya Jawab</strong></u></div>
<div>Tiap Jumat, jam 16.00-17.00 WIB bersama dengan Regina Rima</div>
<div><br></div>
<div><u><strong>Tagging:</strong></u> Okupasi, Teknisi dan Asisten Profesional, Sekretaris Administrasi, Menjelaskan cara berkorespondensi, Menerapkan langkah-langkah penggunaan Microsoft Word, Cermat dalam memeriksa atau mengedit dokumen, Microsoft Word, Korespondensi, Surat Bisnis, Mail Merge</div>"|Regina Rima Rianti|Executive Secretary|700000|700000|0.0|0
office-productivity|Office Productivity|Mengolah Data dan Dokumen untuk Menjadi Tenaga Perkantoran Umum|"<div><strong>Deskripsi Kelas:&nbsp;</strong></div>
<div>Tenaga perkantoran umum memiliki tugas yang berfokus mengolah data untuk memenuhi keperluan administrasi kantor, baik berbentuk fisik maupun digital. Keperluan administrasi kantor tersebut didominasi oleh dokumen, seperti laporan, surat, ataupun dokumen lainnya. Pembuatan dokumen perlu dilakukan dengan menggunakan perangkat komputer yang telah terpasang perangkat pengolah kata, lembar sebar, maupun presentasi.</div>
<div>Adanya perangkat yang memudahkan pekerjaan administrasi, harus diimbangi dengan keterampilan dalam mengoperasikannya. Keterampilan tersebut berguna untuk mengolah data dan dokumen dengan kebutuhan serta jumlah yang banyak. Maka, penting bagi calon tenaga perkantoran umum untuk terampil dalam mengoperasikan perangkat lunak pengolah kata dan lembar sebar sehingga dapat mengoptimalkan waktu dan pekerjaan.</div>
<div>Pada kelas ini akan diajarkan keterampilan mengoperasikan perangkat lunak pengolah kata dan angka. Mulai dari membuat format teks, angka, tabel, dan gambar, bekerja dalam lembar sebar dan fail, menerapkan rumus fungsi umum dan bersyarat, sampai praktik mengolah data dan menyusun laporan.</div>
<div>Yuk ikuti kelasnya sekarang!</div>
<div><br></div>
<div><strong>Tujuan Umum: </strong><br>
Peserta belajar mampu membuat sebuah dokumen menggunakan perangkat lunak sesuai dengan materi pembelajaran saat praktik mandiri dengan 60% penguasaan.</div>
<div><br></div>
<div><strong>Tujuan Khusus: </strong><br>
1. Peserta mampu menjelaskan peran, &nbsp;fungsi dan tujuan dari okupasi tenaga perkantoran umum</div>
<div>2. Peserta mampu mengurutkan langkah mencetak dan menyimpan dokumen</div>
<div>3. Peserta mampu memproduksi dokumen dengan menggunakan perangkat lunak kata dan lembar sebar di komputer</div>
<div>4. Peserta mampu menggunakan perangkat lunak pengolah kata dan lembar sebar sesuai dengan kebutuhan data/dokumen</div>
<div>5. Peserta mampu mengoperasikan fitur dasar Google Docs dan Google Spreadsheet untuk membuat dokumen/laporan</div>
<div>6. Peserta mampu mengatur format dokumen pada perangkat lunak sesuai dengan kebutuhan dokumen</div>
<div>7. Peserta mampu menerapkan teknik pengolahan data pada Google Spreadsheet dan pembuatan dokumen administratif dengan Google Docs</div>
<div>8. Peserta mampu bersikap cermat dalam membuat dan menggunakan dokumen</div>
<div>9. Peserta mampu bersikap terampil mengoperasikan perangkat lunak pengolah kata dan lembar sebar</div>
<div>10. Peserta mampu bersikap teliti dan kreatif saat membuat dokumen dan mengolah data</div>
<div><br></div>
<div><strong>Kelompok Sasaran &amp; Prasyarat</strong></div>
<div>1. Pendidikan minimal SMP/sederajat</div>
<div>2. Masyarakat umum yang ingin bekerja sebagai tenaga perkantoran umum</div>
<div>3. Memiliki gawai (komputer/laptop atau smartphone) dan jaringan internet yang stabil untuk mengakses materi online</div>
<div>4. Memiliki akun Gmail untuk mengakses Google Docs dan Google Spreadsheet</div>
<div>5. Memiliki pengetahuan dasar penggunaan komputer/laptop</div>
<div>Aspek Kompetensi</div>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_gonw4i_4930.jpg""/></figure>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_fa5wou_3023.jpg""/></figure>
<div><br></div>
<div><br></div>
<div><strong>Metode Ajar</strong></div>
<div>Ceramah, Peragaan, Membaca PDF, Praktik mandiri, Studi kasus</div>
<div><br></div>
<div><strong>Jadwal Sesi Tanya Jawab</strong></div>
<div>Tiap Jumat, jam 16.00-17.00 WIB bersama dengan <strong>Ditto Raditiawarman Sudibyo</strong></div>
<div><br></div>
<div><strong>Tagging:&nbsp;</strong></div>
<div>Okupasi, Tenaga Tata Usaha, Tenaga Perkantoran Umum, Menjelaskan tenaga perkantoran umum, Memvisualisasikan data, Cermat membuat dokumen, Membuat laporan penjualan, Memformat teks dan angka, Menerapkan rumus fungsi, Mengolah data penjualan</div>"|Ditto Raditiawarman Sudibyo|Inside Sales Manager Ruangguru|500000|500000|0.0|0
office-productivity|Microsoft|Mahir Menyusun Financial Modeling dengan Microsoft Excel|"<div><u><strong>Detail Kelas</strong></u></div>
<div>Untuk mahir dalam menyusun &nbsp;<em>financial modeling</em>, ada hal-hal yang harus diperhatikan. Dalam kelas ini, Tri Gunawan Bayu Aji akan memberikan penjelasan tentang &nbsp;<em>financial modeling</em>, informasi apa saja yang harus ada dalam &nbsp;<em>financial modeling</em>, prinsip-prinsip &nbsp;<em>financial modeling</em>, langkah menyusun &nbsp;<em>financial modeling</em> hingga tips yang harus kamu ketahui agar dapat memperlancar kamu saat menyusun &nbsp;<em>financial modeling</em>. Dalam kelas ini, kamu juga akan mempelajari tentang teknik menggunakan Microsoft Excel dan bagaimana perannya dalam membantu kamu mahir menyusun &nbsp;<em>financial modeling</em>.&nbsp;</div>
<div><br></div>
<div><u><strong>Target Peserta</strong></u></div>
<div>Kelas ini cocok untuk kamu yang ingin mempelajari menyusun <em>financial modeling</em> menggunakan Microsoft Excel</div>
<div><br></div>
<div><u><strong>Tujuan Umum:</strong></u></div>
<div>Dengan mengikuti rangkaian dari kelas ini diharapkan mahir membuat &nbsp;<em>financial modeling</em> dengan cepat dan tepat menggunakan Microsoft Excel</div>
<div><br></div>
<div>Tunggu apa lagi, segera ikuti kelasnya sekarang!</div>
<div><em>Happy learning.</em></div>"|Tri Gunawan Bayu Aji|Head of Corporate finance Abu Dhabi Ports - United Arab Emirates|990000|275000|4.8|120
office-productivity|Microsoft|Mengolah dan Menganalisis Data Menggunakan Microsoft Excel|"<div><u><strong>Detail Kelas</strong></u><br>
Microsoft Excel menjadi <em>pioneer spreadsheet </em>dalam dunia perkantoran yang wajib untuk dikuasai. Dikutip dari Excel Specification and Limit, terdapat 341 rumus fungsi pada Microsoft Excel, mulai dari penggunaan rumus sederhana seperti Sum, Average, Min dan Max, hingga rumus yang lebih kompleks, seperti Pivot Table, Hlookup, dan Vlookup. <br>
Di kelas ini kamu akan mempelajari rumus-rumus tersebut, teknik mengolah data mentah menjadi data terstruktur dengan Data Cleaning dan Data Validation, menganalisis data dengan Vlookup, Hlookup, dan Xlookup, hingga melindungi data pada Worksheet dan Workbook. Kamu bisa menyelesaikan kelas ini selama xx minggu jika kamu menyediakan waktu 30 menit/hari. <br>
Catatan: Kelas ini menggunakan versi terbaru dari Microsoft Excel, yaitu Office 365.<br>
</div>
<div><u><strong>Target Peserta</strong></u><br>
Kelas ini cocok untuk <em>data analyst</em>, akuntan, staff administrasi, <em>market analyst</em>, mahasiswa, ataupun bidang profesi lain yang membutuhkan kemahiran pengoperasian Ms. Excel dalam pekerjaan sehari-hari.<br>
<br>
<u><strong>Tujuan Umum</strong></u><br>
Kamu akan &nbsp;mampu menggunakan Microsoft Excel untuk mengolah data mentah menjadi data terstruktur hingga menganalisis data.</div>"|Hafizha Husnaisa|Data Analyst|779000|250000|4.9|14087
office-productivity|Microsoft|Tingkatkan Produktivitas dengan Microsoft Excel|"<div><u><strong>Detail Kelas</strong></u><br>
Microsoft Excel menjadi salah satu program yang perlu dikuasai seseorang ketika ingin mendaftar kerja. Dengan beragam fitur yang dimiliki Microsoft Excel, kamu dapat menyelesaikan pekerjaanmu lebih efektif dan efisien. Di kelas ini kamu akan mempelajari cara mengoperasikan Microsoft Excel dengan optimal, mulai dari penggunaan-penggunaan sederhana rumus kalkulasi hingga pengolahan data. Pekerjaanmu akan menjadi lebih produktif dengan memaksimalkan fitur lengkap Microsoft Excel. <br>
</div>
<div><u><strong>Target Peserta</strong></u><br>
Kelas ini cocok untuk kamu yang ingin menguasai dasar penggunaan tools Microsoft Excel untuk kebutuhan pekerjaan, pendidikan, ataupun bisnis.<br>
</div>
<div><u><strong>Tujuan Umum</strong></u><br>
Kamu akan dapat menjelaskan cara menggunakan dan menerapkan &nbsp;fungsi dasar seperti fungsi text, if, and, or, not, dan if error pada Microsoft Excel dengan baik.&nbsp;</div>"|Adilla Inda Diningsih|SVP Sales & Marketing|779000|215000|4.9|312983
office-productivity|Microsoft|Kuasai Dasar Microsoft Word untuk Pemula|"<div><u><strong>Detail Kelas</strong></u><br>
Microsoft Word menjadi <em>software </em>penting yang selalu kita gunakan untuk menunjang pekerjaan. Bahkan, beberapa perusahaan mensyaratkan karyawannya wajib mahir dalam menggunakan Microsoft Word. <br>
Di kelas ini akan dikupas tuntas hal-hal yang dapat kamu lakukan denan Microsoft Word, seperti mengedit dan memformat teks, memasukkan tabel, gambar dan simbol, membuat daftar isi, dan membuat catatan kaki dan indeks, serta teknik membuat surat dengan <em>mail merge</em>.<br>
</div>
<div><u><strong>Target Peserta</strong></u><br>
Kelas ini cocok untuk mahasiswa, calon karyawan, maupun karyawan yang ingin memperdalam tentang tools Microsot Word. <br>
</div>
<div><u><strong>Tujuan Umum</strong></u><br>
Kamu akan dapat lebih mahir menggunakan Microsoft Word dengan memahami berbagai <em>tools</em>-nya.</div>"|Annisa Ainina Novara|Trainer Personal Development|300000|150000|5.0|249976
office-productivity|Microsoft|Kelola Project dengan Microsoft Project dalam 2 Jam|"<div><u><strong>Detail Kelas</strong></u><br>
Microsoft Project merupakan salah satu perangkat lunak (<em>software</em>) yang dapat membantu dalam menyusun perencanaan, pelaksanaan, dan pengontrolan jadwal, serta biaya suatu projek dengan rinci. Di kelas ini akan dikupas tuntas cara mengatur sebuah projek menggunakan Microsoft Project, seperti membangun projek, mengatur pembuatan timeline, mengorganisasikan kegiatan, hingga melacak sudah sejauh mana projek tersebut terlaksana. <br>
</div>
<div><u><strong>Target Peserta</strong></u><br>
Kelas ini cocok untuk kamu yang ingin mengelola projek dengan detail menggunakan Microsoft Project. <br>
</div>
<div><u><strong>Tujuan Umum</strong></u><br>
Kamu akan dapat menjelaskan cara mengatur dan memonitor projek dengan Microsoft Project. &nbsp;</div>"|Clara|Senior Business Analyst|779000|250000|4.9|9257
hobbies-lifestyle|Hobbies & Lifestyle|Membuat Sabun Natural dari Rumah untuk UMKM|"<div><u><strong>Deskripsi Kelas:&nbsp;</strong></u></div>
<div>Saat ini kesadaran masyarakat terhadap kesehatan kulit terus meningkat utamanya dalam memilih produk perawatan tubuh seperti sabun. Dimana saat ini masyarakat cenderung menggunakan sabun dari bahan-bahan yang bersifat natural dan ramah lingkungan. Hal ini tentunya merupakan peluang yang baik apabila Anda ingin membangun Usaha Mikro Kecil dan Menengah (UMKM) sabun natural sendiri.&nbsp;</div>
<div>Membuat sabun natural tidaklah sulit, peralatannya pun tergolong sederhana. Namun, dalam membuat sabun natural tetap tidak bisa sembarangan, karena perlu perhitungan yang tepat dalam menentukan formulanya dan teknik yang tepat. Untuk itu, bagi Anda yang tertarik ingin membuat sabun natural sendiri dari rumah dan juga menjadikan ini sebagai bisnis, disarankan agar Anda mengikuti kelas ini sampai akhir.</div>
<div>Di kelas ini Anda akan mempelajari banyak hal, mulai dari karakteristik tiap bahan dan peralatan pembuatan sabun yang digunakan, membuat formulasi, prosedur keamanan, praktik membuat sabun natural, cara mengemas sabun yang baik, hingga cara memasarkan dan menjual sabun untuk skala UMKM.</div>
<div>Setelah mempelajari kelas ini, Anda diharapkan mampu untuk membuat sabun natural dari rumah pada saat praktek mandiri sesuai dengan prosedur yang telah dijelaskan dalam kelas dan memulai Usaha Mikro Kecil dan Menengah (UMKM) sabun natural sendiri.&nbsp;</div>
<div><br></div>
<div><u><strong>Tujuan Umum:<br>
</strong></u>Peserta mampu menampilkan penguasaan minimal 60 % dalam membuat sabun natural pada saat mengerjakan praktik mandiri membuat sabun dari rumah</div>
<div><br></div>
<div><u><strong>Tujuan Khusus:<br>
</strong></u>1. Peserta mampu membedakan sabun batang komersial dan sabun batang natural.</div>
<div>2. Peserta mampu menjelaskan prinsip dasar pembuatan sabun batang natural.</div>
<div>3. Peserta mampu menjelaskan karakteristik tiap bahan yang digunakan untuk membuat sabun natural.</div>
<div>4. Peserta mampu menerapkan prosedur keamanan dalam pembuatan sabun natural.</div>
<div>5. Peserta mampu menentukan formula sabun batang natural sesuai dengan jenis kulit yang dimiliki.</div>
<div>6. Peserta mampu mempraktekkan pembuatan sabun batang natural berbagai resep secara mandiri.</div>
<div>7. Peserta mampu menentukan harga jual produk sabun yang telah dibuat.</div>
<div>8. Peserta mampu merancang rencana pemasaran dan penjualan produk sabun.</div>
<div>9. Peserta mampu menunjukkan sikap sadar akan pentingnya membuat dan menggunakan sabun natural.</div>
<div>10. Peserta mampu menunjukkan sikap teliti dalam penggunaan peralatan dan bahan ketika membuat sabun natural.</div>
<div><br></div>
<div><u><strong>Kelompok Sasaran &amp; Prasyarat</strong></u></div>
<div>1. Minimal pendidikan SMA/sederajat&nbsp;</div>
<div>2. Masyarakat umum memiliki kemauan untuk membuka usaha sabun natural&nbsp;</div>
<div>3. Pekerja profesional yang ingin membuka usaha sampingan berupa produk sabun natural</div>
<div>4. Memiliki koneksi internet dan handphone/laptop untuk belajar.</div>
<div>5. Mempersiapkan peralatan pembuatan sabun yang terdiri dari: stick blender, whisk, timbangan digital, gelas ukur kaca/plastic, spatula silicon, cetakan sabun, pisau/pemotong sabun, saringan.</div>
<div><br></div>
<div><u><strong>Aspek Kompetensi</strong></u></div>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_hgs3rp_5693.jpg""/></figure>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_pb2nqa_8400.jpg""/></figure>
<div><br></div>
<figure><img src=""https://core-ruangguru.s3.amazonaws.com/assets/miscellaneous/image_gl8lj9_5187.jpg""/></figure>
<div><br></div>
<div><u><strong>Metode Ajar</strong></u></div>
<div>Ceramah, Peragaan, Membaca PDF, Simulasi</div>
<div><br></div>
<div><u><strong>Jadwal Sesi Tanya Jawab</strong></u></div>
<div>Tiap Jumat, jam 16.00-17.00 WIB bersama dengan <strong>Sthefanni</strong></div>
<div><br></div>
<div><u><strong>Tagging:&nbsp;</strong></u></div>
<div>Okupasi, Tenaga Usaha Jasa dan Tenaga Penjualan, Pemilik Toko, Menjelaskan Tren Penggunaan Sabun Natural, Membuat Sabun Natural, Teliti Melakukan Riset Pasar dan Menentukan Harga Jual, Prinsip Dasar Pembuatan Sabun, Pembuatan Sabun Natural, Pemasaran Sabun Natural&nbsp;</div>"|Sthefanni|Pembuat Sabun Natural (Soaper)|550000|550000|0.0|0
